ALERT,SAR,kycRiskScore,income,tenureMonths,creditScore,state,nbrPurchases90d,avgTxnSize90d,totalSpend90d,csrNotes,nbrDistinctMerch90d,nbrMerchCredits90d,nbrMerchCreditsRndDollarAmt90d,totalMerchCred90d,nbrMerchCreditsWoOffsettingPurch,nbrPayments90d,totalPaymentAmt90d,overpaymentAmt90d,overpaymentInd90d,nbrCustReqRefunds90d,indCustReqRefund90d,totalRefundsToCust90d,nbrPaymentsCashLike90d,maxRevolveLine,indOwnsHome,nbrInquiries1y,nbrCollections3y,nbrWebLogins90d,nbrPointRed90d,PEP
1,0,3,68300,59,681,MA,18,48.99,881.82, ,8,1,0,48.94,0,3,881.82,0,0,1,1,38.39,0,12000,1,1,0,5,0,0
1,0,0,72200,54,680,RI,5,172.4,862, ,2,0,0,0,0,3,60,0,0,1,1,57.88,0,13000,1,4,0,10,0,0
1,0,1,20700,8,683,NJ,19,262.68,4990.92, ,7,3,0,786.39,1,2,4990.92,0,0,1,1,36.4,2,11000,1,3,1,5,0,0
1,0,0,33100,20,682,ME,9,230.51,2074.59, ,2,3,0,692.19,0,7,2074.59,0,0,1,1,60.72,7,6000,1,1,0,4,1,0
1,1,1,169400,10,710,NY,152,76.19,11580.88, ,81,17,4,1237.3,4,3,19358.96,7778.08,1,2,1,7800.3,3,9000,0,5,1,8,1,0
1,0,3,88900,3,650,MA,12,90.79,1089.48,statement change request card replace,10,2,0,181.78,1,5,1349.19,259.71,1,2,1,305.12,5,5000,1,3,1,7,1,0
1,0,1,22500,20,693,MA,1,448.15,448.15,change request   card replace statement,1,0,0,0,0,2,60,0,0,1,1,32.28,0,12000,1,4,1,7,0,0
1,0,1,140100,16,626,RI,3,64.56,193.68, ,3,0,0,0,0,3,193.68,0,0,1,1,38.95,0,17000,0,2,1,11,1,0
1,0,3,33400,30,663,PA,5,70.3,351.5, ,4,1,0,69.05,0,3,60,0,0,1,1,46.07,0,16000,0,2,0,15,1,0
1,0,2,14500,2,729,NY,5,163.85,819.25,late payment plastic replace billing address statement,3,0,0,0,0,2,60,0,0,1,1,47.27,0,7000,1,2,0,4,0,0
1,0,0,13600,6,753,CT,1,7.47,7.47,change request statement transfer,0,0,0,0,0,3,60,52.53,1,1,1,82.78,0,7000,1,2,0,5,2,0
1,1,1,86900,6,715,MA,73,185.3,13526.9,plastic replace   card replace atm limit,37,6,0,1110.54,2,3,13526.9,0,0,1,1,27.77,3,9000,0,0,0,5,0,0
1,0,2,72600,19,750,ME,20,20.44,408.8,"change request card replace late payment lost cardrefund requested. supply additional details, call back",7,2,0,40.92,1,3,3000.06,2591.26,1,2,1,2677.8,3,8000,1,6,0,9,2,0
1,0,0,87600,15,687,PA,35,188.37,6592.95, ,16,7,1,1333.38,1,2,329.65,0,0,1,1,58.66,2,13000,1,4,1,8,0,0
1,0,2,47300,0,666,ME,4,10.62,42.48,billing address   transfer,4,1,0,11.2,1,3,60,17.52,1,1,1,64.81,0,13000,0,5,0,4,0,0
1,0,0,52500,20,694,MA,12,336.98,4043.76,card replace transfer password change cash,4,2,1,711.56,1,4,4043.76,0,0,1,1,58.05,4,8000,0,6,0,6,2,0
1,0,1,39900,33,640,ME,25,431.55,10788.75,password change statement plastic replace,13,1,1,438,1,3,10788.75,0,0,1,1,40.1,3,9000,1,2,1,4,1,0
1,0,1,31400,2,680,MA,38,101.46,3855.48,card replace   password change,25,3,1,317.78,1,2,192.77,0,0,1,1,42.11,2,8000,1,1,1,8,2,0
1,0,1,72100,33,665,NY,65,223.11,14502.15,billing address password change password change atm denied,35,8,0,1777.92,3,5,14502.15,0,0,1,1,20.44,5,15000,0,1,0,11,1,0
1,0,1,51300,1,774,RI,4,152.19,608.76, ,2,0,0,0,0,4,60,0,0,1,1,20.52,0,11000,1,3,0,7,2,0
1,0,2,10600,4,729,NY,6,0,0,statement password change transfer,4,1,0,0,0,3,60,60,1,3,1,60,0,16000,1,2,0,7,0,0
1,0,0,98400,40,667,MA,11,73.12,804.32, ,9,2,1,142.26,0,2,804.32,0,0,1,1,73.62,0,7000,1,4,0,4,0,0
1,0,2,38600,9,733,NY,3,216.8,650.4, ,2,0,0,0,0,3,3429.86,2779.46,1,1,1,2826.66,3,11000,1,4,0,4,0,0
1,0,2,35900,2,690,NJ,6,443.77,2662.62, ,2,0,0,0,0,4,2662.62,0,0,1,1,49.5,0,9000,1,1,0,9,1,0
1,1,2,40900,57,717,NY,11,13.66,150.26, ,6,1,1,17,0,3,2959.86,2809.6,1,1,1,2846.52,3,10000,0,3,0,9,2,0
1,0,3,48800,9,735,CT,22,483.68,10640.96,password change plastic replace   statement,10,0,0,0,0,3,2560.29,0,0,1,1,64.56,0,16000,0,4,0,7,1,0
1,0,2,24100,31,731,NY,14,158.69,2221.66,transfer   billing address,5,2,1,337.5,2,4,2221.66,0,0,1,1,62.91,4,12000,1,4,0,7,1,0
1,0,1,19600,11,758,NY,20,0,0,password change billing address plastic replace overseas atm,12,2,1,0,1,2,2816.38,2816.38,1,1,1,2816.38,2,14000,1,1,0,8,1,0
1,1,3,43900,29,666,NY,77,301.86,23243.22,change request card replace card replace atm denied,34,9,4,2798.25,4,3,23243.22,0,0,1,1,74.68,3,19000,1,0,0,9,1,0
1,1,4,12500,5,746,MA,4,310.28,1241.12,"customer call   customer call lost cardrefund requested. supply additional details, call back",1,2,0,615.76,1,5,4035.99,2794.87,1,1,1,2853.45,5,8000,0,5,0,7,1,0
1,0,1,14700,61,667,RI,5,38.46,192.3, ,1,0,0,0,0,3,192.3,0,0,1,1,58.93,0,11000,1,2,0,7,3,0
1,0,1,29900,8,719,ME,7,463.57,3244.99, ,3,1,0,461.9,1,5,3244.99,0,0,1,1,27.15,5,17000,1,3,0,4,1,0
1,0,2,48100,13,768,CT,11,852.24,9374.64, ,5,1,0,850.01,0,3,9374.64,0,0,1,1,16.06,3,16000,1,4,0,8,0,0
1,0,1,20000,8,726,VT,9,60.7,546.3, ,3,3,2,160.09,2,6,546.3,0,0,1,1,100.43,1,8000,1,3,0,9,1,0
1,0,0,54900,47,717,NY,4,119.22,476.88, ,1,1,0,117.91,0,6,476.88,0,0,1,1,52.95,2,16000,1,0,0,7,0,0
1,0,1,5200,16,754,MA,1,186.39,186.39,billing address statement customer call statement,0,0,0,0,0,5,60,0,0,1,1,85.22,0,14000,0,1,0,6,1,0
1,0,1,136900,2,671,ME,54,141.07,7617.78, ,28,3,0,420.69,3,5,7617.78,0,0,1,1,44.13,5,14000,1,4,1,6,0,0
1,0,0,52200,2,724,RI,5,76.72,383.6, ,2,1,0,76.53,1,3,383.6,0,0,1,1,57.81,1,14000,0,3,0,12,5,0
1,0,1,25400,2,729,MA,1,18.35,18.35, ,0,0,0,0,0,3,60,41.65,1,1,1,125.91,0,10000,1,2,0,7,1,0
1,1,4,124100,27,733,NY,80,158.53,12682.4, ,45,10,1,1593.65,4,5,12682.4,0,0,1,1,68.65,5,11000,1,3,0,8,2,0
1,0,1,24100,29,696,NY,23,71.34,1640.82,statement password change card replace,9,1,0,71.59,1,5,82.04,0,0,1,1,51.45,1,11000,0,3,0,6,1,0
1,0,0,3100,14,697,NY,0,286.83,0, ,0,0,0,0,0,3,60,60,1,1,1,60,0,7000,0,1,0,13,2,0
1,0,2,55900,25,747,MA,23,57.17,1314.91,transfer late payment change request,12,1,0,57.44,1,4,1314.91,0,0,1,1,80.72,0,12000,0,1,0,8,0,0
1,0,2,59300,6,700,NJ,118,108.71,12827.78, ,59,12,3,1351.2,5,3,18611.74,5783.96,1,1,1,5845.35,3,7000,1,3,0,5,1,0
1,0,1,76500,38,772,MA,9,922.41,8301.69, ,6,2,0,1834.46,0,4,11210.31,2908.62,1,1,1,2980.92,4,13000,0,4,0,9,0,0
1,0,1,15500,41,750,CT,4,436.73,1746.92, ,1,0,0,0,0,3,87.35,0,0,1,1,25.48,0,13000,0,3,0,10,0,0
1,1,2,95700,14,704,MA,264,245.64,64848.96, ,134,25,7,6042.98,12,3,64848.96,0,0,1,1,46.3,3,8000,1,2,0,8,0,0
1,0,1,71300,16,738,CT,124,73.83,9154.92, ,57,15,3,1138.56,3,2,9154.92,0,0,1,1,75.43,2,8000,1,1,0,4,1,0
1,0,1,59300,25,679,NY,2,165.68,331.36, ,0,1,0,164.06,0,5,331.36,0,0,1,1,41.52,2,11000,0,4,0,7,0,0
1,0,3,48500,12,752,NH,67,29.33,1965.11,card replace statement  ,30,3,0,85.26,1,3,1965.11,0,0,1,1,77.83,0,15000,1,1,0,7,1,0
1,0,0,91700,2,691,NY,8,233.61,1868.88, ,6,0,0,0,0,5,1868.88,0,0,1,1,40.93,0,9000,1,5,1,6,1,0
1,0,2,67700,15,699,NY,9,164.59,1481.31, ,5,1,0,162.52,1,3,1481.31,0,0,1,1,42.62,2,16000,0,3,0,3,0,0
1,0,0,51300,55,700,NY,19,137.74,2617.06,transfer card replace transfer,9,2,0,274.92,1,2,2617.06,0,0,1,1,55.73,1,14000,1,3,0,6,0,0
1,0,1,10900,6,707,MA,5,32.11,160.55,  change request  ,2,1,0,31.49,0,4,160.55,0,0,1,1,105.43,0,7000,1,2,0,6,0,0
1,1,1,83500,2,704,ME,147,193.94,28509.18,change request card replace change request bitcoin,66,20,3,3869.15,9,2,28509.18,0,0,1,1,50.76,2,15000,1,7,0,8,0,0
1,0,1,7400,24,703,MA,2,19.17,38.34,late payment late payment password change atm limit,0,1,0,19.14,0,3,2811.79,2773.45,1,3,1,2799.5,3,15000,1,0,0,6,1,0
1,0,2,116800,11,713,NY,1,79.19,79.19,late payment   billing address,1,0,0,0,0,3,114.9,35.71,1,1,1,88.04,0,17000,1,3,0,7,0,0
1,0,1,115800,25,669,NY,4,302.78,1211.12, ,4,1,0,300.87,0,3,60.56,0,0,1,1,53.1,3,17000,1,1,0,4,0,0
1,0,2,29200,9,701,NJ,12,210.56,2526.72,statement card replace   statement,4,0,0,0,0,5,126.34,0,0,1,1,23.26,0,9000,1,6,0,10,1,0
1,0,1,61300,43,769,MA,6,574.64,3447.84,customer call statement transfer withdraw limit,2,1,0,576.69,0,7,3447.84,0,0,1,1,37.1,7,9000,1,3,0,7,2,0
1,0,2,24700,12,638,ME,5,136,680,billing address password change statement,2,1,0,137.35,0,6,60,0,0,1,1,57.28,0,9000,1,4,0,5,1,0
1,0,0,15300,13,779,NY,12,1471.94,17663.28,card replace statement password change statement,8,0,0,0,0,2,17663.28,0,0,1,1,165.18,0,18000,0,3,0,10,1,0
1,0,1,37000,36,780,NY,9,245.61,2210.49, ,4,1,0,248.51,0,2,3047.28,836.79,1,1,1,904.89,2,5000,1,3,0,9,1,0
1,0,3,8800,49,737,PA,8,23.92,191.36, ,5,0,0,0,0,2,191.36,0,0,1,1,54.21,0,11000,0,2,0,8,2,0
1,0,1,17900,16,739,RI,5,103.69,518.45,card replace   statement,3,1,0,103.13,1,4,518.45,0,0,1,1,38.64,0,11000,1,2,0,8,1,0
1,0,3,22000,12,743,NY,3,372.26,1116.78,card replace late payment customer call statement,1,0,0,0,0,3,1116.78,0,0,1,1,47.46,0,16000,0,1,0,6,1,0
1,0,2,15600,24,676,MA,12,444.18,5330.16,transfer late payment transfer statement,7,0,0,0,0,3,5330.16,0,0,1,1,62.46,0,7000,0,3,0,9,1,0
1,0,0,21200,11,726,NY,13,17.53,227.89,statement statement customer call,7,2,0,34.62,0,4,60,0,0,1,1,40.74,1,16000,1,0,0,9,2,0
1,0,2,9000,82,736,MA,1,511.21,511.21,plastic replace customer call statement,0,1,0,512.37,0,3,511.21,0,0,1,1,1.16,3,7000,0,3,0,8,0,0
1,0,3,51800,27,617,NH,16,129.25,2068,plastic replace late payment  ,10,4,0,518.52,2,10,103.4,0,0,1,1,38.27,10,12000,0,4,0,8,1,0
1,0,2,23000,26,729,NY,7,52.15,365.05, ,3,0,0,0,0,4,365.05,0,0,1,1,91.34,0,15000,1,4,0,5,2,0
1,0,1,117400,19,693,MA,71,74.96,5322.16, ,38,4,2,299,1,5,5322.16,0,0,1,1,58.56,5,8000,1,1,1,8,1,0
1,0,1,122800,17,646,NY,17,492.62,8374.54,statement statement transfer,9,1,1,506,0,2,8374.54,0,0,1,1,52.21,2,17000,0,2,1,7,0,0
1,0,1,46500,23,702,RI,1,190.5,190.5, ,1,1,1,159,0,5,373.81,183.31,1,3,1,232.15,3,9000,1,7,0,13,1,0
1,0,0,106100,9,735,CT,1,157.16,157.16,  billing address card replace,1,0,0,0,0,5,157.16,0,0,1,1,64.02,0,11000,0,5,1,5,0,0
1,0,1,9700,5,704,MA,1,159.1,159.1,  transfer late payment statement,0,0,0,0,0,3,159.1,0,0,1,1,46.39,0,18000,1,5,0,10,3,0
1,0,3,7900,7,700,RI,1,165.94,165.94, ,1,0,0,0,0,4,165.94,0,0,1,1,74.91,0,12000,0,1,0,8,3,0
1,0,2,106800,24,761,NJ,28,19.02,532.56,transfer transfer plastic replace,20,5,2,88.85,1,3,532.56,0,0,1,1,66.79,0,9000,1,3,0,90,1,0
1,0,0,19000,65,748,CT,5,310.79,1553.95,plastic replace customer call late payment statement,1,0,0,0,0,3,1553.95,0,0,1,1,97.31,0,12000,1,2,0,7,0,0
1,0,2,25000,6,673,NY,5,49.72,248.6,statement billing address billing address,2,1,0,49.74,1,5,248.6,0,0,1,1,64.53,0,22000,0,5,1,12,1,0
1,0,2,84400,18,639,NJ,101,7.55,762.55, ,46,8,2,58.46,4,4,762.55,0,0,1,1,38.61,0,8000,1,1,0,8,1,0
1,0,2,73500,15,748,NY,27,63.79,1722.33, ,11,0,0,0,0,5,86.12,0,0,1,1,32.31,0,9000,1,1,0,8,0,0
1,0,0,4600,1,742,ME,0,20.61,0, ,0,0,0,0,0,3,60,60,1,1,1,60,0,9000,0,2,0,6,0,0
1,0,2,29100,4,750,MA,20,1370.33,27406.6,"plastic replace plastic replace plastic replace lost cardrefund requested. supply additional details, call back",7,1,1,1387,0,8,1370.33,0,0,1,1,44.05,8,12000,1,4,0,6,0,0
1,0,0,5600,6,748,MA,1,239.94,239.94,statement change request password change statement,1,0,0,0,0,5,60,0,0,1,1,44.72,0,10000,1,3,0,4,3,0
1,0,0,25800,23,731,NY,12,0,0, ,6,1,0,0,1,8,60,60,1,1,1,60,0,11000,0,2,0,4,1,0
1,0,2,26400,24,713,NJ,7,454.99,3184.93, ,4,0,0,0,0,3,3184.93,0,0,1,1,30.61,0,12000,1,3,0,9,2,0
1,0,1,20500,17,677,ME,16,144.87,2317.92, ,8,1,0,146.61,0,2,2668.08,350.16,1,1,1,394.48,2,11000,0,1,0,2,1,0
1,0,2,28200,4,685,MA,4,201.3,805.2,change request plastic replace customer call statement,0,0,0,0,0,4,805.2,0,0,1,1,55.85,0,10000,1,4,0,9,1,0
1,0,0,42100,29,720,NJ,25,0.02,0.5, ,13,3,1,0.02,2,5,60,59.5,1,2,1,86.8,0,12000,1,1,0,6,0,0
1,1,3,80000,3,701,PA,42,0,0,late payment customer call change request,20,3,3,0,1,3,60,60,1,3,1,60,0,15000,0,4,0,8,0,0
1,0,1,50700,35,695,RI,20,336.96,6739.2, ,10,1,0,335.65,1,7,336.96,0,0,1,1,43.61,7,11000,1,3,1,10,2,0
1,0,0,24400,36,769,MA,36,186.16,6701.76, ,16,2,0,374.12,1,4,6430.46,0,0,1,1,42.04,4,11000,0,4,0,8,3,0
1,0,2,105700,6,674,NJ,7,178.47,1249.29, ,4,1,0,180.27,1,3,4086.71,2837.42,1,1,1,2863.5,3,16000,0,3,0,3,2,0
1,0,2,63200,91,648,PA,23,85.93,1976.39, ,12,4,1,346.15,1,4,1976.39,0,0,1,1,54.95,4,17000,0,2,0,8,0,0
1,0,1,17200,54,679,ME,1,76.22,76.22, ,1,0,0,0,0,5,76.22,0,0,1,1,53.68,0,10000,0,2,0,5,1,0
1,0,1,24500,8,735,NY,2,282.31,564.62,statement change request password change statement,0,0,0,0,0,3,564.62,0,0,1,1,51.52,0,7000,0,2,0,12,2,0
1,0,0,108900,42,750,NY,22,45.2,994.4, ,15,6,1,280.55,2,4,994.4,0,0,1,1,49.11,3,11000,1,4,2,10,1,0
1,0,1,59800,18,720,RI,9,418.16,3763.44,customer call   change request statement,5,0,0,0,0,2,188.17,0,0,1,1,26.65,0,14000,0,3,0,7,1,0
1,0,1,9000,5,699,MA,14,80.72,1130.08, ,9,3,0,236.7,1,4,60,0,0,1,1,24.85,2,10000,0,4,1,5,1,0
1,0,2,20700,19,754,ME,5,342.69,1713.45,billing address plastic replace customer call,3,1,0,340.54,0,2,85.67,0,0,1,1,27.92,2,14000,1,1,0,5,2,0
1,0,1,3000,0,779,ME,0,44.49,0,customer call late payment statement,0,0,0,0,0,3,60,60,1,3,1,60,0,14000,1,5,0,4,2,0
1,0,1,20800,5,739,NY,18,385.96,6947.28,change request plastic replace change request atm denied,8,3,1,1129.1,1,5,6947.28,0,0,1,1,66.57,5,23000,1,4,0,7,2,0
1,0,2,27000,0,757,NJ,4,142.51,570.04, ,1,0,0,0,0,3,2721.94,2151.9,1,2,1,2245.56,3,7000,1,4,0,8,1,0
1,0,2,27700,18,740,NJ,3,411.59,1234.77,late payment   late payment statement,2,0,0,0,0,6,61.74,0,0,1,1,27.72,0,10000,0,4,0,4,1,0
1,0,0,10800,2,664,CT,0,424.04,0, ,0,0,0,0,0,3,60,60,1,2,1,60,0,10000,1,2,0,11,3,0
1,0,3,70300,16,724,NY,2,1.49,2.98,card replace statement plastic replace,1,1,1,2,0,3,60,57.02,1,1,1,114.28,1,12000,1,2,0,8,1,0
1,0,0,45500,3,679,ME,20,25.43,508.6,customer call late payment statement,6,4,0,103.48,0,7,508.6,0,0,1,1,56.97,2,14000,1,2,0,7,0,0
1,0,3,102800,14,659,CT,16,21.21,339.36, ,10,1,1,24,0,4,339.36,0,0,1,1,50.51,0,11000,1,1,0,9,2,0
1,0,1,4800,7,718,PA,1,103.8,103.8,card replace change request statement statement,0,0,0,0,0,6,103.8,0,0,1,1,36.76,0,18000,0,2,0,8,1,0
1,0,1,8500,22,771,NY,9,52.24,470.16,change request late payment billing address,6,1,1,49,1,2,60,0,0,1,1,32.52,0,11000,1,3,0,5,1,0
1,0,0,20300,4,756,NY,12,75.36,904.32,billing address billing address  ,8,1,0,75.9,0,6,904.32,0,0,1,1,24.48,0,8000,0,1,0,5,0,0
1,0,0,62700,1,706,NY,3,77.82,233.46, ,1,0,0,0,0,2,2978.24,2744.78,1,1,1,2808.83,2,18000,1,6,0,8,3,0
1,0,0,19000,4,723,MA,2,310.69,621.38,statement plastic replace card replace moneyorder payment,0,0,0,0,0,3,3364.76,2743.38,1,2,1,2781.51,3,16000,1,2,0,7,0,0
1,0,0,6700,5,679,ME,1,181.44,181.44,password change password change plastic replace statement,0,0,0,0,0,2,181.44,0,0,1,1,54,0,14000,1,4,0,7,2,0
1,0,1,40500,48,726,NY,7,8.62,60.34,customer call plastic replace statement bitcoin,2,0,0,0,0,3,2942.2,2881.86,1,1,1,2911.39,3,12000,1,4,0,6,0,0
1,0,2,22700,1,694,ME,5,351.16,1755.8, ,3,0,0,0,0,4,87.79,0,0,1,1,32.21,0,7000,1,1,0,9,2,0
1,0,0,46800,32,714,MA,3,640.8,1922.4,transfer change request password change statement,1,0,0,0,0,3,1922.4,0,0,1,1,27.16,0,10000,1,2,0,8,2,0
1,0,2,65100,64,673,NY,24,41.01,984.24, ,6,2,0,82.44,2,4,60,0,0,1,1,59.79,0,10000,1,5,0,4,2,0
1,0,3,113900,0,695,MA,24,1048.22,25157.28, ,10,1,0,1049.25,0,3,1257.86,0,0,1,1,29.42,3,16000,1,4,1,5,1,0
1,0,2,62600,8,753,NY,14,89.97,1259.58, ,7,2,1,183.85,1,3,1259.58,0,0,1,1,53.42,2,11000,1,2,0,11,2,0
1,1,0,0,20,660,NY,0,13.41,0,  change request card replace withdraw limit,0,0,0,0,0,3,2683.21,2683.21,1,1,1,2683.21,3,7000,1,3,0,9,1,0
1,0,1,46700,46,765,NY,12,50.2,602.4, ,6,3,0,152.28,1,3,602.4,0,0,1,1,31.68,0,17000,1,2,0,7,0,0
1,0,3,15200,3,773,CT,12,15.74,188.88,plastic replace late payment billing address,7,2,0,31.34,1,3,60,0,0,1,1,79.98,0,6000,1,5,0,10,0,0
1,0,4,51900,27,715,NY,51,4.52,230.52, ,23,7,1,27.16,0,4,230.52,0,0,1,1,42.39,0,11000,0,2,0,8,0,0
1,1,1,15600,35,658,CT,29,0,0, ,18,4,0,0,2,3,60,60,1,3,1,60,0,11000,1,3,0,7,1,0
1,1,2,43400,49,764,NY,30,294.75,8842.5, ,13,5,2,1491.92,3,4,8842.5,0,0,1,1,33.5,4,8000,0,1,0,10,3,0
1,0,3,43200,10,705,ME,35,142.87,5000.45, ,17,5,2,737.16,2,2,5000.45,0,0,1,1,42.49,2,12000,0,1,0,9,0,0
1,0,1,33300,15,691,RI,6,530.35,3182.1, ,4,1,0,531.04,0,4,3182.1,0,0,1,1,36.17,4,11000,0,2,0,9,2,0
1,0,1,32800,3,683,PA,18,83.36,1500.48,password change card replace change request,11,1,0,82.73,1,3,1500.48,0,0,1,1,45.27,0,9000,1,2,0,5,0,0
1,0,0,11100,20,638,MA,4,10.24,40.96,statement customer call late payment,3,0,0,0,0,3,60,19.04,1,1,1,74.81,0,10000,1,3,1,12,0,0
1,0,2,15800,31,740,ME,12,47.76,573.12, ,7,0,0,0,0,5,60,0,0,1,1,61.71,0,10000,0,1,0,5,0,0
1,1,2,45900,51,747,CT,111,257.98,28635.78, ,56,12,1,3070.82,2,4,28635.78,0,0,1,1,43.76,4,8000,1,2,0,6,0,0
1,0,2,36600,10,651,RI,18,242.06,4357.08, ,9,2,1,484.17,1,6,4357.08,0,0,1,1,40.01,6,10000,1,2,1,5,0,0
1,0,3,10400,7,675,ME,2,57.46,114.92, ,1,0,0,0,0,2,2844.52,2729.6,1,3,1,2766.25,2,17000,0,2,0,6,2,0
1,0,1,85700,7,742,MA,10,411.59,4115.9, ,5,1,0,410.85,0,5,4115.9,0,0,1,1,42.35,5,11000,1,2,0,8,3,0
1,0,0,5900,35,701,CT,4,146.43,585.72,change request change request plastic replace,2,1,0,146.47,1,3,585.72,0,0,1,1,42.54,2,11000,0,5,0,8,0,0
1,0,2,26500,1,800,PA,4,480.08,1920.32,transfer transfer billing address,1,1,0,483.58,0,4,1920.32,0,0,1,1,59.21,4,10000,0,7,0,6,1,0
1,1,0,54300,7,728,PA,0,421.29,0,change request billing address card replace,0,0,0,0,0,3,60,60,1,3,1,60,0,14000,0,7,0,8,1,0
1,0,2,27200,10,667,RI,13,44.93,584.09, ,6,0,0,0,0,3,584.09,0,0,1,1,34.61,0,17000,0,3,0,11,0,0
1,0,4,74900,21,646,ME,9,298.63,2687.67, ,5,2,1,570.61,1,4,134.38,0,0,1,1,64.91,4,9000,1,3,0,8,2,0
1,0,3,28900,25,781,MA,11,50.11,551.21, ,6,1,0,49.26,0,3,60,0,0,1,1,43.19,0,21000,1,3,0,9,2,0
1,0,0,167500,14,729,MA,128,66.06,8455.68, ,61,11,1,735.1,5,3,8455.68,0,0,1,1,50.7,3,5000,0,2,0,7,3,0
1,0,2,9200,39,716,NY,3,106.59,319.77, ,2,1,1,91,0,9,319.77,0,0,1,1,48.36,0,7000,1,1,0,7,2,0
1,0,1,9000,9,738,PA,5,14.44,72.2, ,2,0,0,0,0,3,60,0,0,1,1,38.47,0,8000,1,3,1,5,0,0
1,0,0,38100,25,751,MA,0,42.7,0,password change billing address card replace,0,0,0,0,0,7,60,60,1,1,1,60,1,14000,1,4,0,11,2,0
1,0,0,38700,8,662,MA,33,75.09,2477.97,  transfer customer call,15,3,2,231,0,2,123.9,0,0,1,1,23.37,2,12000,0,2,0,11,1,0
1,0,1,91100,24,705,NY,46,32.21,1481.66, ,27,7,3,222.76,2,6,74.08,0,0,1,1,43.02,3,9000,1,2,0,13,2,0
1,0,2,58900,0,738,CT,29,67.34,1952.86,late payment plastic replace plastic replace,12,3,0,202.98,2,4,1952.86,0,0,1,1,51.29,1,4000,0,3,0,5,0,0
1,0,1,91000,4,668,NY,37,116.52,4311.24, ,21,2,0,233.54,1,4,4311.24,0,0,1,1,61.18,4,12000,1,2,0,10,1,0
1,0,1,151500,18,677,CT,320,153.76,49203.2,late payment change request billing address atm denied,171,38,12,5956.44,11,6,96413.51,47210.31,1,2,1,47236.88,6,11000,1,3,0,8,3,0
1,0,2,7900,17,715,RI,2,72.76,145.52, ,1,0,0,0,0,6,60,0,0,1,1,24.38,0,6000,0,1,0,14,2,0
1,0,0,74500,6,726,RI,26,591.2,15371.2, ,12,3,0,1770.87,1,5,15371.2,0,0,1,1,22.76,5,6000,0,2,0,11,0,0
1,0,1,25000,27,678,NY,19,26.65,506.35, ,8,1,0,26.54,0,3,506.35,0,0,1,1,79.93,0,13000,1,1,0,5,0,0
1,0,2,36800,21,712,ME,28,173.88,4868.64, ,12,4,1,695.41,1,4,4868.64,0,0,1,1,48.51,4,10000,1,3,0,10,0,0
1,0,1,41100,6,701,MA,56,4.69,262.64, ,27,2,0,9.94,1,2,466.09,203.45,1,2,1,262.36,0,12000,0,3,0,2,2,0
1,0,2,35200,8,682,CT,22,68.56,1508.32,plastic replace plastic replace change request,8,2,0,140.08,1,2,1508.32,0,0,1,1,50.31,2,11000,0,2,0,13,0,0
1,0,3,21800,20,671,NY,7,313,2191,billing address statement transfer,3,1,0,313.19,0,8,2191,0,0,1,1,37.03,8,13000,0,4,0,8,1,0
1,0,1,76600,19,723,NY,24,76.43,1834.32, ,15,5,2,355.76,1,6,1834.32,0,0,1,1,41.53,6,15000,0,0,0,5,0,0
1,0,2,49000,45,679,NH,15,66.6,999,statement   statement,6,1,0,67.4,0,6,999,0,0,1,1,56.79,1,8000,1,4,0,10,1,0
1,1,2,104800,28,715,VT,124,151.91,18836.84, ,75,16,2,2429.9,9,3,941.84,0,0,1,1,51.78,3,11000,1,4,0,5,2,0
1,0,2,3300,57,685,ME,1,214.02,214.02,  statement card replace statement,0,0,0,0,0,2,214.02,0,0,1,1,30.85,0,18000,0,5,1,5,5,0
1,0,0,45500,36,675,NY,21,145.82,3062.22,transfer late payment billing address,14,2,0,292.82,0,8,3062.22,0,0,1,1,34.75,8,18000,1,4,0,7,0,0
1,1,2,80500,10,768,NY,34,493.01,16762.34,card replace change request statement atm limit,13,5,2,2458.35,4,4,16762.34,0,0,1,1,57.28,4,16000,1,5,0,4,1,0
1,0,3,3200,3,726,MA,3,20.61,61.83,card replace change request   statement,1,0,0,0,0,3,61.83,0,0,1,1,93.86,0,16000,1,4,0,10,2,0
1,0,0,85600,24,768,ME,28,48.4,1355.2, ,12,4,1,194.8,4,3,67.76,0,0,1,1,41.58,1,16000,0,1,0,9,0,0
1,1,1,61900,23,715,RI,28,281.02,7868.56, ,14,5,0,1393,3,3,10476.82,2608.26,1,1,1,2649.13,3,12000,1,0,0,6,0,0
1,0,1,41900,11,682,NY,37,4.94,182.78, ,18,4,0,19.36,1,3,60,0,0,1,1,47.17,0,12000,0,0,1,5,0,0
1,0,1,122500,15,677,MA,37,14.81,547.97, ,19,2,2,22,1,3,547.97,0,0,1,1,45.48,0,22000,1,2,0,4,0,0
1,0,1,31200,11,715,MA,25,72.62,1815.5, ,15,4,2,316.42,1,4,1815.5,0,0,1,1,45.41,4,22000,1,3,0,8,1,0
1,0,1,37600,1,734,PA,37,41.32,1528.84,password change billing address password change,19,3,0,121.38,1,3,1528.84,0,0,1,1,40.01,0,10000,1,1,0,5,0,0
1,0,2,43100,18,728,CT,5,359.25,1796.25,card replace billing address change request,2,1,1,332,0,3,89.81,0,0,1,1,27.6,3,7000,0,3,0,9,0,0
