price,manufacturer,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
9375,vw, Up,2019,Manual,6000,Petrol,145,54.3,1.0
19495,ford, Mondeo,2019,Manual,25,Diesel,145,65.7,2.0
17000,ford, Focus,2018,Manual,14903,Diesel,145,67.3,2.0
9990,hyundi, I30,2017,Manual,41477,Diesel,145,74.3,1.6
5263,vauxhall, Viva,2016,Manual,45060,Petrol,20,62.8,1.0
10490,ford, EcoSport,2017,Manual,20651,Petrol,125,52.3,1.0
13690,vw, Golf,2017,Manual,20000,Petrol,30,53.3,1.4
11695,vauxhall, Zafira,2016,Manual,12371,Petrol,200,42.2,1.4
19795,ford, Kuga,2018,Manual,16112,Diesel,150,39.2,2.0
10995,toyota, Yaris,2018,Manual,7835,Petrol,145,56.5,1.5
10995,ford, Focus,2018,Manual,33313,Diesel,150,74.3,1.5
10495,vw, Polo,2016,Manual,23000,Petrol,20,60.1,1.0
22990,vw, Golf,2020,Semi-Auto,1657,Petrol,145,44.1,1.5
14650,skoda, Octavia,2019,Automatic,14531,Petrol,145,57.7,1.0
30999,vw, Amarok,2018,Automatic,4980,Diesel,260,33.6,3.0
7750,ford, Fiesta,2015,Manual,24000,Petrol,0,65.7,1.0
13890,vw, Golf,2016,Manual,55069,Diesel,20,67.3,2.0
8295,vauxhall, Mokka,2016,Manual,31106,Diesel,30,65.7,1.6
26990,vw, Passat,2019,Automatic,3987,Petrol,145,35.8,2.0
9941,vw, Polo,2016,Manual,17607,Petrol,20,60.1,1.2
11124,ford, C-MAX,2017,Manual,28249,Petrol,145,55.4,1.0
21092,vw, T-Roc,2018,Manual,17588,Petrol,145,53.3,1.5
10497,ford, Fiesta,2018,Manual,14220,Petrol,145,64.2,1.1
16499,vw, Polo,2019,Semi-Auto,4423,Petrol,145,46.3,1.0
9491,ford, Fiesta,2017,Manual,19447,Petrol,145,65.7,1.0
5391,ford, C-MAX,2013,Manual,75106,Petrol,165,42.8,1.6
9200,skoda, Octavia,2016,Manual,59121,Diesel,0,74.3,1.6
10695,ford, Focus,2016,Manual,19518,Diesel,0,74.3,1.5
10731,ford, Focus,2017,Manual,16768,Diesel,145,74.3,1.5
14312,ford, Focus,2016,Manual,40536,Diesel,20,67.3,2.0
19901,toyota, C-HR,2017,Automatic,31590,Hybrid,140,74.3,1.8
8871,skoda, Octavia,2014,Semi-Auto,47494,Diesel,30,62.8,2.0
14000,ford, Fiesta,2019,Manual,3889,Petrol,145,56.5,1.0
8498,toyota, Aygo,2017,Manual,14439,Petrol,145,68.9,1.0
8691,vauxhall, Corsa,2016,Manual,19234,Petrol,30,54.3,1.4
18990,skoda, Karoq,2019,Manual,5405,Petrol,145,52.3,1.5
10998,ford, Mondeo,2016,Manual,22526,Diesel,0,78.5,1.5
15799,vw, Polo,2019,Automatic,2275,Petrol,145,45.6,1.0
9499,vauxhall, Insignia,2017,Manual,29500,Diesel,20,72.4,1.6
9400,vw, Polo,2017,Manual,23565,Petrol,145,60.1,1.0
15298,hyundi, Tucson,2018,Manual,14429,Petrol,145,34.9,1.6
11250,vw, Up,2020,Manual,1000,Petrol,145,54.3,1.0
12495,vw, Polo,2016,Semi-Auto,8695,Petrol,20,60.1,1.2
10498,vauxhall, Corsa,2019,Manual,3204,Petrol,150,44.8,1.4
11250,vw, Polo,2017,Manual,41777,Petrol,145,60.1,1.2
7375,vauxhall, Mokka,2014,Manual,44320,Petrol,205,43.5,1.6
8998,ford, Grand C-MAX,2015,Manual,28359,Diesel,125,60.1,1.6
13498,skoda, Octavia,2018,Manual,6373,Diesel,145,68.9,1.6
6990,toyota, Aygo,2016,Manual,15138,Petrol,0,69.0,1.0
13990,skoda, Superb,2017,Semi-Auto,54577,Diesel,145,58.9,2.0
15995,skoda, Fabia,2019,Manual,503,Petrol,145,60.1,1.0
10199,vauxhall, Astra,2018,Manual,16542,Petrol,145,52.3,1.4
14800,hyundi, Kona,2018,Manual,5357,Petrol,150,44.1,1.0
6992,toyota, Aygo,2017,Manual,16934,Petrol,145,68.9,1.0
8250,ford, Fiesta,2016,Manual,18270,Petrol,125,54.3,1.2
8326,toyota, Aygo,2018,Automatic,41802,Other,145,67.0,1.0
19500,vw, Golf,2016,Automatic,33001,Petrol,200,40.4,2.0
11300,skoda, Octavia,2018,Manual,29284,Petrol,145,57.7,1.5
29980,vw, Golf,2019,Automatic,5962,Petrol,305,37.7,2.0
10000,ford, Ka+,2018,Manual,3434,Petrol,145,43.5,1.2
1995,ford, Focus,2005,Manual,40000,Petrol,205,44.1,1.6
4998,vauxhall, Corsa,2015,Manual,49003,Petrol,125,53.3,1.2
7490,ford, Focus,2016,Manual,58000,Diesel,0,74.3,1.5
10488,vw, Golf SV,2016,Semi-Auto,52000,Petrol,30,54.3,1.4
7995,ford, Fiesta,2015,Manual,16563,Petrol,0,65.7,1.0
24999,vw, Passat,2019,Automatic,6000,Diesel,145,49.6,2.0
8995,toyota, Yaris,2017,Manual,34985,Diesel,0,80.7,1.4
12995,skoda, Fabia,2019,Manual,3999,Petrol,145,57.7,1.0
9450,ford, EcoSport,2017,Manual,8724,Petrol,150,52.3,1.0
11748,ford, Focus,2017,Manual,22638,Petrol,145,51.4,1.5
23190,ford, Kuga,2019,Semi-Auto,5099,Diesel,145,38.7,2.0
14499,vauxhall, Grandland X,2018,Manual,14236,Diesel,145,70.6,1.6
16997,ford, Focus,2019,Manual,6837,Petrol,150,60.1,1.0
7695,toyota, Aygo,2016,Semi-Auto,15844,Petrol,0,67.0,1.0
12298,vauxhall, Mokka X,2019,Manual,10269,Petrol,145,39.2,1.4
11498,ford, Focus,2017,Manual,35491,Diesel,150,74.3,1.5
8700,vauxhall, Corsa,2018,Manual,8092,Petrol,145,54.3,1.4
16320,ford, Kuga,2017,Manual,24803,Diesel,145,60.1,2.0
14499,vauxhall, Grandland X,2018,Manual,12297,Diesel,145,70.6,1.6
10199,ford, C-MAX,2016,Semi-Auto,9320,Diesel,20,64.2,1.5
13256,vauxhall, Mokka X,2017,Semi-Auto,10915,Petrol,160,43.5,1.4
7997,vauxhall, Mokka,2016,Manual,51618,Petrol,200,40.9,1.6
18000,toyota, RAV4,2017,Automatic,33128,Petrol,205,43.5,2.0
10780,ford, Fiesta,2018,Manual,30294,Petrol,145,56.5,1.0
8240,vauxhall, Mokka,2015,Manual,38944,Petrol,200,43.5,1.6
9295,vauxhall, Mokka,2016,Manual,35817,Diesel,30,65.7,1.6
6490,vauxhall, Corsa,2017,Manual,29066,Petrol,145,55.4,1.4
14990,vw, Tiguan,2016,Automatic,30735,Diesel,160,49.6,2.0
10498,vauxhall, Corsa,2017,Automatic,11486,Petrol,145,47.9,1.4
10499,vw, Polo,2016,Manual,9318,Petrol,20,60.1,1.2
8350,hyundi, I20,2016,Manual,28387,Petrol,30,56.5,1.2
30000,toyota, RAV4,2019,Automatic,6677,Hybrid,135,49.6,2.5
10160,ford, Fiesta,2017,Manual,8525,Petrol,0,65.7,1.0
10450,vauxhall, Zafira,2019,Automatic,28856,Diesel,205,46.3,2.0
9495,ford, Kuga,2014,Manual,62317,Diesel,125,60.1,2.0
10995,ford, Focus,2015,Manual,13791,Petrol,125,51.4,1.5
8990,ford, Kuga,2014,Manual,37515,Diesel,150,53.3,2.0
11495,vw, Polo,2017,Manual,28221,Diesel,145,74.3,1.4
14495,ford, EcoSport,2018,Manual,23638,Petrol,145,54.3,1.0
7499,ford, Fiesta,2015,Manual,33358,Petrol,30,54.3,1.2
6750,vauxhall, Corsa,2016,Manual,39031,Petrol,30,55.4,1.4
6795,skoda, Octavia,2014,Manual,80234,Diesel,0,74.3,1.6
6250,ford, Mondeo,2012,Manual,74099,Diesel,150,53.3,2.0
10998,toyota, Yaris,2018,Manual,9053,Petrol,150,58.9,1.5
23900,vw, Touareg,2016,Semi-Auto,40000,Diesel,235,42.8,3.0
12460,ford, EcoSport,2018,Manual,22907,Petrol,145,54.3,1.0
9950,ford, Fiesta,2017,Manual,17300,Petrol,0,65.7,1.0
13498,skoda, Octavia,2019,Semi-Auto,14113,Petrol,145,61.4,1.0
7000,vauxhall, Corsa,2015,Manual,31000,Petrol,30,55.4,1.4
7498,toyota, Aygo,2017,Manual,19458,Petrol,145,68.9,1.0
12998,skoda, Octavia,2019,Manual,13680,Diesel,145,68.9,1.6
11800,vw, Golf,2016,Manual,30648,Diesel,0,74.3,1.6
12995,skoda, Fabia,2018,Semi-Auto,9800,Petrol,150,61.4,1.0
10495,vw, Polo,2017,Manual,16482,Petrol,145,60.1,1.0
11495,vauxhall, Corsa,2019,Manual,4915,Petrol,145,43.5,1.4
12298,vw, Golf,2019,Manual,12607,Petrol,150,49.6,1.0
6500,vauxhall, Insignia,2016,Manual,91430,Diesel,20,68.9,1.6
18495,ford, Focus,2020,Manual,5500,Petrol,145,60.1,1.0
17600,ford, Focus,2017,Manual,16393,Petrol,200,41.5,2.0
14995,toyota, Yaris,2018,Automatic,5000,Hybrid,140,76.3,1.5
13299,ford, Grand C-MAX,2017,Manual,31976,Diesel,30,61.4,2.0
2491,ford, Fusion,2009,Manual,86022,Petrol,205,43.5,1.4
7200,vauxhall, Viva,2019,Manual,8541,Petrol,145,46.3,1.0
12495,toyota, Auris,2015,Automatic,33301,Hybrid,0,76.4,1.8
8990,skoda, Fabia,2016,Manual,36030,Petrol,20,60.1,1.2
16991,vauxhall, Grandland X,2018,Manual,4800,Petrol,145,55.4,1.2
15002,vw, Golf,2018,Semi-Auto,14359,Petrol,145,55.4,1.4
7500,ford, EcoSport,2017,Manual,44430,Petrol,160,44.8,1.5
10489,ford, Fiesta,2018,Manual,19510,Petrol,150,65.7,1.0
5995,toyota, Aygo,2016,Manual,30586,Petrol,0,69.0,1.0
11292,vw, Golf,2017,Manual,72620,Petrol,145,54.3,1.4
9991,vw, Passat,2015,Manual,78684,Diesel,20,67.3,2.0
6295,vauxhall, Corsa,2016,Manual,23248,Petrol,30,55.4,1.4
11298,vauxhall, Mokka X,2017,Manual,20390,Petrol,145,47.1,1.4
10399,toyota, Avensis,2015,Manual,11653,Diesel,30,62.8,2.0
13995,vw, Golf,2017,Manual,24900,Diesel,145,61.4,1.6
10500,vauxhall, Zafira,2017,Manual,51959,Diesel,30,62.8,1.6
16490,vauxhall, Combo Life,2019,Manual,3050,Diesel,145,50.4,1.5
5795,ford, Fiesta,2013,Manual,69163,Petrol,0,65.7,1.0
25998,toyota, Corolla,2020,Automatic,5000,Hybrid,140,53.3,2.0
24000,ford, Tourneo Custom,2019,Manual,10012,Diesel,150,35.3,2.0
11465,vw, Polo,2017,Manual,21400,Petrol,150,60.1,1.2
8495,toyota, Aygo,2017,Manual,28500,Petrol,0,68.9,1.0
8599,ford, Fiesta,2017,Manual,9000,Petrol,125,54.3,1.2
8449,ford, Fiesta,2017,Manual,31233,Diesel,0,78.5,1.5
16399,ford, EcoSport,2019,Automatic,935,Petrol,145,45.6,1.0
13995,ford, Focus,2018,Manual,5053,Diesel,150,74.3,1.5
9250,ford, Ka+,2018,Manual,7812,Petrol,145,47.9,1.2
14698,vauxhall, Insignia,2019,Manual,13880,Petrol,145,50.4,1.5
14299,ford, Fiesta,2018,Manual,9804,Petrol,145,65.7,1.0
21200,ford, Kuga,2019,Manual,5596,Petrol,145,35.3,1.5
19995,vw, Golf,2017,Automatic,20700,Other,145,44.1,2.0
21799,toyota, C-HR,2018,Automatic,19536,Hybrid,135,74.3,1.8
10990,ford, Kuga,2014,Semi-Auto,45136,Diesel,200,45.6,2.0
15498,hyundi, Tucson,2019,Manual,17815,Petrol,145,34.9,1.6
8995,toyota, Aygo,2017,Manual,17300,Petrol,145,68.9,1.0
16000,vauxhall, Crossland X,2019,Automatic,4000,Diesel,145,55.4,1.5
13998,skoda, Octavia,2018,Manual,13891,Diesel,145,67.3,1.6
6150,ford, Fiesta,2013,Manual,50267,Petrol,30,54.3,1.2
18500,ford, Kuga,2019,Manual,2000,Diesel,150,38.2,2.0
10998,vauxhall, Zafira,2017,Manual,22254,Petrol,205,42.2,1.4
6999,hyundi, I20,2013,Automatic,30536,Petrol,145,47.1,1.4
12995,vauxhall, Crossland X,2019,Manual,16000,Petrol,150,47.1,1.2
10200,vw, Polo,2017,Manual,19407,Petrol,145,60.1,1.2
10495,vw, Polo,2017,Manual,25133,Petrol,150,60.1,1.2
24990,toyota, GT86,2020,Manual,339,Petrol,145,33.2,2.0
12640,skoda, Octavia,2019,Manual,11357,Diesel,145,68.9,1.6
8695,ford, Ka+,2018,Manual,7379,Petrol,145,47.9,1.2
11500,vw, Polo,2016,Manual,36900,Petrol,20,60.1,1.2
14698,vauxhall, Insignia,2019,Manual,17143,Petrol,150,50.4,1.5
29290,vw, Golf,2019,Semi-Auto,4152,Petrol,145,37.7,2.0
17895,vw, Golf,2016,Semi-Auto,46941,Petrol,205,39.8,2.0
12786,vw, Golf,2019,Manual,15108,Petrol,145,49.6,1.0
4395,toyota, Aygo,2012,Manual,38000,Petrol,0,65.7,1.0
11775,skoda, Fabia,2019,Manual,4697,Petrol,145,51.4,1.0
7495,vauxhall, Corsa,2017,Manual,23492,Petrol,150,55.4,1.4
16980,vauxhall, Grandland X,2018,Automatic,20637,Diesel,145,61.4,1.6
13999,vw, Golf,2016,Manual,47216,Diesel,30,58.9,2.0
11999,vw, Polo,2019,Manual,12104,Petrol,150,48.7,1.0
8299,ford, Fiesta,2016,Manual,16060,Diesel,0,78.5,1.5
8640,vauxhall, Insignia,2016,Automatic,67456,Diesel,160,51.4,2.0
19490,toyota, Hilux,2017,Automatic,35855,Diesel,260,36.2,2.4
15000,vauxhall, Astra,2019,Automatic,6094,Petrol,150,51.4,1.4
6500,vw, Golf,2013,Manual,79971,Diesel,0,74.3,1.6
7099,ford, Focus,2013,Manual,49460,Diesel,125,56.5,2.0
7495,vw, Polo,2014,Manual,30990,Petrol,150,47.9,1.4
13131,vauxhall, Mokka X,2019,Manual,12568,Petrol,145,39.2,1.4
7560,vauxhall, Viva,2019,Manual,5815,Petrol,145,46.3,1.0
13250,ford, Focus,2017,Semi-Auto,3038,Petrol,145,51.4,1.0
10991,vw, Polo,2017,Manual,13515,Petrol,145,60.1,1.2
13490,vw, Golf,2019,Manual,13378,Petrol,150,49.6,1.0
12300,vauxhall, Crossland X,2018,Manual,4963,Petrol,145,57.7,1.2
9490,vauxhall, Zafira,2017,Manual,59551,Petrol,200,42.2,1.4
10495,hyundi, I20,2018,Automatic,27000,Petrol,145,45.6,1.4
5340,ford, Fiesta,2014,Manual,76298,Diesel,0,76.4,1.5
9250,vauxhall, Corsa,2018,Manual,10755,Petrol,145,43.5,1.4
19995,toyota, Corolla,2019,Automatic,12158,Hybrid,135,85.6,1.8
13950,ford, Tourneo Connect,2017,Automatic,15852,Diesel,145,56.6,1.5
12276,vauxhall, Zafira,2017,Manual,9964,Petrol,205,42.2,1.4
6271,vauxhall, Corsa,2016,Manual,50312,Petrol,30,55.4,1.4
4783,hyundi, I20,2013,Manual,55894,Petrol,30,57.6,1.2
23700,skoda, Karoq,2019,Automatic,3058,Petrol,145,40.9,1.5
5500,vauxhall, Astra,2013,Manual,66000,Diesel,30,62.8,2.0
8998,toyota, Aygo,2016,Automatic,4098,Other,0,67.0,1.0
13618,skoda, Yeti Outdoor,2017,Semi-Auto,39885,Diesel,160,51.4,2.0
17140,ford, Focus,2019,Manual,7987,Petrol,145,60.1,1.0
18495,vauxhall, Grandland X,2019,Manual,14750,Petrol,145,44.1,1.2
22495,skoda, Octavia,2019,Semi-Auto,4600,Petrol,145,36.7,2.0
14650,skoda, Octavia,2019,Manual,10555,Diesel,145,56.5,2.0
16995,toyota, Corolla,2019,Manual,3000,Petrol,145,39.2,1.2
8498,hyundi, I30,2016,Manual,20251,Petrol,125,50.4,1.4
9250,vauxhall, Corsa,2018,Manual,7222,Petrol,150,43.5,1.4
10950,toyota, Aygo,2019,Automatic,2985,Petrol,145,55.4,1.0
5995,hyundi, I10,2015,Manual,16000,Petrol,30,57.6,1.2
12000,hyundi, Kona,2018,Manual,10000,Petrol,145,54.3,1.0
9995,vw, Golf,2015,Manual,28912,Diesel,0,74.3,1.6
6990,ford, Fiesta,2014,Manual,29000,Petrol,30,54.3,1.2
12771,toyota, Yaris,2019,Manual,5254,Petrol,145,47.9,1.5
8498,vw, Polo,2015,Manual,35155,Petrol,20,60.1,1.2
6998,hyundi, I30,2015,Manual,54755,Diesel,0,78.4,1.6
19491,ford, Kuga,2019,Manual,3114,Diesel,145,47.9,2.0
10755,vauxhall, Crossland X,2017,Manual,12858,Petrol,145,57.7,1.2
9443,vauxhall, Corsa,2018,Manual,7259,Petrol,150,43.5,1.4
5991,vauxhall, Astra,2015,Manual,77237,Diesel,0,76.3,1.6
9490,hyundi, IX20,2017,Manual,21354,Petrol,145,50.4,1.4
19490,vw, Golf,2016,Semi-Auto,36002,Petrol,200,39.8,2.0
14499,ford, Fiesta,2019,Manual,9023,Petrol,145,60.1,1.0
15690,vauxhall, Astra,2020,Manual,215,Petrol,145,54.3,1.2
15895,vauxhall, Mokka X,2019,Manual,10052,Petrol,145,39.2,1.4
5700,vw, Up,2015,Manual,41825,Petrol,20,60.1,1.0
8295,vauxhall, Corsa,2018,Manual,12103,Petrol,150,54.3,1.4
18999,ford, Kuga,2018,Semi-Auto,8970,Diesel,145,58.9,1.5
7280,vauxhall, Corsa,2017,Manual,20332,Petrol,30,55.4,1.4
9000,ford, C-MAX,2017,Manual,33584,Diesel,20,68.9,1.5
16789,ford, Kuga,2018,Manual,26956,Petrol,145,45.6,1.5
12598,vauxhall, Mokka X,2019,Manual,16246,Petrol,145,39.2,1.4
20998,vw, Tiguan,2017,Manual,27945,Petrol,200,39.8,2.0
17494,vw, Golf,2019,Manual,9987,Petrol,145,45.6,1.5
9121,hyundi, I20,2017,Manual,6346,Petrol,150,58.9,1.2
7440,vw, CC,2011,Automatic,74000,Diesel,150,53.3,2.0
9400,skoda, Fabia,2015,Semi-Auto,38928,Petrol,20,58.9,1.2
24690,ford, S-MAX,2019,Manual,9544,Diesel,145,54.3,2.0
11491,vw, Polo,2019,Manual,16031,Petrol,145,48.7,1.0
10000,vauxhall, GTC,2016,Manual,27742,Diesel,30,65.7,1.6
14500,vw, Scirocco,2016,Semi-Auto,25584,Diesel,30,57.6,2.0
10475,ford, Fiesta,2018,Manual,14100,Petrol,150,65.7,1.0
17790,ford, Focus,2019,Manual,5920,Petrol,145,60.1,1.0
7372,ford, Fiesta,2013,Manual,34062,Petrol,0,65.7,1.0
8998,toyota, Auris,2015,Manual,12896,Petrol,125,51.4,1.3
12800,vauxhall, Mokka,2017,Manual,16876,Petrol,145,47.1,1.4
11500,ford, Fiesta,2017,Manual,20069,Petrol,145,65.7,1.0
5491,vw, Up,2016,Manual,30674,Petrol,20,64.2,1.0
27290,vw, Tiguan,2018,Semi-Auto,15318,Petrol,145,38.2,2.0
18995,vw, Golf,2020,Manual,5017,Diesel,145,57.7,1.6
13685,vw, Polo,2020,Manual,1551,Petrol,150,48.7,1.0
11995,vw, Polo,2016,Manual,21050,Petrol,20,61.4,1.4
21999,ford, Kuga,2019,Automatic,6000,Petrol,145,29.1,1.5
11800,vauxhall, Astra,2018,Manual,27063,Petrol,145,51.4,1.4
13490,hyundi, Tucson,2017,Manual,21692,Petrol,160,44.8,1.6
12998,toyota, Yaris,2017,Automatic,8770,Hybrid,140,76.3,1.5
8995,vw, Golf,2014,Manual,38304,Petrol,125,53.3,1.4
13791,ford, Fiesta,2018,Semi-Auto,11517,Petrol,145,54.3,1.0
9995,vw, Polo,2017,Manual,33568,Petrol,145,60.1,1.2
16289,vw, Golf,2016,Semi-Auto,37474,Diesel,30,62.8,2.0
10480,vauxhall, Zafira Tourer,2017,Manual,12845,Petrol,205,42.2,1.4
9998,ford, Kuga,2014,Semi-Auto,43061,Diesel,205,45.6,2.0
9999,hyundi, I20,2018,Manual,10000,Petrol,145,46.3,1.2
9320,ford, EcoSport,2017,Manual,14821,Diesel,30,64.2,1.5
18995,toyota, Corolla,2019,Manual,500,Petrol,145,39.2,1.2
12245,ford, Fiesta,2017,Manual,18534,Petrol,145,47.9,1.6
6995,skoda, Fabia,2015,Manual,36070,Petrol,20,60.1,1.2
11997,ford, Focus,2018,Manual,13146,Petrol,145,60.1,1.0
29500,hyundi, Santa Fe,2018,Automatic,9648,Diesel,145,39.2,2.2
1925,vauxhall, Insignia,2010,Manual,138000,Diesel,165,52.3,2.0
12990,vauxhall, Zafira Tourer,2016,Automatic,14000,Petrol,200,40.9,1.4
17290,vw, Polo,2019,Automatic,246,Petrol,145,46.3,1.0
8498,ford, Fiesta,2017,Manual,14110,Petrol,150,54.3,1.2
7990,ford, Focus,2016,Manual,52000,Diesel,0,74.3,1.5
12000,vauxhall, Astra,2017,Automatic,11770,Diesel,125,61.4,1.6
17450,ford, Focus,2018,Manual,9633,Diesel,145,67.3,2.0
13060,ford, Fiesta,2019,Manual,2016,Petrol,145,48.7,1.1
14600,vw, Golf,2018,Manual,17681,Diesel,145,57.7,1.6
15189,vw, Golf,2018,Manual,32750,Diesel,145,61.4,1.6
7291,toyota, Yaris,2015,Manual,19450,Petrol,0,66.0,1.0
15292,hyundi, Kona,2019,Manual,11088,Petrol,150,44.1,1.0
8990,skoda, Fabia,2018,Manual,29829,Petrol,145,64.2,1.0
15000,skoda, Octavia,2018,Automatic,20813,Petrol,145,55.4,1.5
9798,ford, Focus,2017,Manual,27485,Petrol,150,60.1,1.0
19944,skoda, Karoq,2019,Automatic,3499,Diesel,145,62.8,1.6
7793,ford, Focus,2016,Manual,106000,Diesel,20,70.6,2.0
10750,ford, Focus,2017,Semi-Auto,30596,Petrol,125,51.4,1.0
9695,vauxhall, Mokka,2016,Manual,23526,Petrol,160,44.8,1.4
17000,ford, Focus,2019,Manual,8288,Petrol,145,60.1,1.0
5740,vw, Polo,2012,Automatic,80000,Petrol,150,47.9,1.4
20495,toyota, RAV4,2016,Automatic,41060,Hybrid,20,55.4,2.5
9799,vw, Golf,2016,Semi-Auto,46319,Diesel,20,72.4,1.6
13590,vw, Golf,2016,Automatic,17673,Diesel,0,72.4,1.6
8490,hyundi, I10,2018,Manual,18276,Petrol,145,60.1,1.0
7995,vauxhall, Insignia,2016,Manual,62000,Diesel,20,72.4,1.6
22995,hyundi, Ioniq,2020,Automatic,5,Hybrid,135,62.8,1.6
8495,hyundi, I10,2019,Manual,9487,Petrol,145,60.1,1.0
8690,hyundi, I10,2019,Manual,2362,Petrol,145,60.1,1.0
29995,vw, Tiguan,2019,Semi-Auto,3500,Petrol,145,31.4,2.0
10299,ford, EcoSport,2016,Manual,22399,Petrol,125,52.3,1.0
12995,vw, Golf,2016,Semi-Auto,23214,Petrol,0,65.7,1.0
19993,skoda, Octavia,2019,Automatic,220,Petrol,145,44.1,1.5
8999,vauxhall, Mokka,2015,Manual,22323,Diesel,30,62.8,1.7
12280,vw, Golf,2016,Manual,20112,Petrol,30,53.3,1.4
22790,toyota, Corolla,2019,Automatic,8322,Hybrid,135,72.4,2.0
11991,toyota, Yaris,2016,Automatic,40100,Hybrid,0,86.0,1.5
18448,vauxhall, Combo Life,2019,Manual,1,Petrol,145,42.2,1.2
9590,ford, Fiesta,2018,Manual,35955,Petrol,145,65.7,1.0
8300,vauxhall, Corsa,2019,Manual,5379,Petrol,145,43.5,1.4
8490,hyundi, I10,2018,Manual,14597,Petrol,145,60.1,1.0
7495,vauxhall, Mokka,2015,Manual,47815,Petrol,205,43.5,1.6
11495,toyota, Avensis,2016,Manual,29210,Petrol,145,47.1,1.8
9907,ford, Fiesta,2016,Manual,19519,Petrol,0,65.7,1.0
12995,vw, Golf,2015,Manual,71767,Diesel,20,67.3,2.0
25495,toyota, Corolla,2019,Automatic,9317,Hybrid,135,85.6,1.8
15998,vw, Golf,2016,Semi-Auto,43981,Diesel,30,62.8,2.0
6980,vauxhall, Corsa,2016,Manual,20177,Petrol,30,55.4,1.4
13998,ford, EcoSport,2019,Manual,13194,Petrol,145,54.3,1.0
12299,ford, Focus,2017,Manual,15000,Petrol,145,57.7,1.0
18499,vauxhall, Grandland X,2019,Manual,2900,Petrol,145,44.1,1.2
10679,vauxhall, Astra,2018,Manual,19517,Petrol,150,62.8,1.0
4490,toyota, Aygo,2013,Manual,16180,Petrol,0,65.7,1.0
8700,ford, C-MAX,2016,Manual,27847,Diesel,20,68.9,1.5
9288,toyota, Auris,2016,Manual,39123,Petrol,30,58.9,1.2
6950,toyota, Land Cruiser,2008,Automatic,174419,Diesel,565,31.4,3.0
8000,ford, Kuga,2013,Manual,69878,Diesel,145,53.3,2.0
13200,ford, Fiesta,2017,Manual,5924,Petrol,150,47.9,1.6
23995,hyundi, I30,2019,Manual,7214,Petrol,145,34.0,2.0
8299,vauxhall, Corsa,2017,Manual,22759,Petrol,145,55.4,1.4
12698,vw, Passat,2015,Semi-Auto,27645,Diesel,30,62.8,2.0
18001,vw, Tiguan,2016,Manual,10753,Petrol,145,48.7,1.4
27999,toyota, Prius,2019,Automatic,9975,Hybrid,140,217.3,1.8
16000,hyundi, Tucson,2016,Semi-Auto,16174,Diesel,125,57.6,1.7
19990,ford, Focus,2019,Manual,2280,Diesel,145,57.7,1.5
12995,ford, Fiesta,2018,Manual,16053,Petrol,145,49.6,1.0
19995,ford, S-MAX,2018,Manual,13969,Diesel,145,56.5,2.0
8995,toyota, Aygo,2018,Manual,15174,Petrol,145,68.9,1.0
6940,ford, Fiesta,2016,Manual,75386,Diesel,0,78.5,1.5
9700,vauxhall, Corsa,2019,Manual,11229,Petrol,145,43.5,1.4
15390,ford, Focus,2019,Manual,5979,Petrol,145,60.1,1.0
14981,vw, Tiguan,2017,Manual,36000,Diesel,150,58.9,2.0
8395,skoda, Fabia,2017,Manual,19667,Petrol,150,64.2,1.0
6091,vauxhall, Corsa,2015,Manual,28804,Petrol,30,54.3,1.4
8891,ford, B-MAX,2017,Manual,20226,Diesel,0,74.4,1.5
23490,vw, Golf,2017,Semi-Auto,23658,Petrol,145,39.8,2.0
29990,vw, Tiguan,2020,Semi-Auto,282,Petrol,145,31.4,2.0
10840,ford, Focus,2017,Manual,27051,Petrol,20,60.1,1.0
21795,hyundi, Tucson,2019,Semi-Auto,4500,Petrol,145,36.2,1.6
16095,toyota, Auris,2017,Automatic,31316,Hybrid,0,78.5,1.8
9989,ford, Fiesta,2017,Semi-Auto,16019,Petrol,150,57.7,1.0
11000,skoda, Fabia,2016,Automatic,6547,Petrol,20,60.1,1.2
11598,vauxhall, Astra,2018,Manual,15050,Petrol,145,62.8,1.0
8799,vauxhall, Adam,2019,Manual,1054,Petrol,145,44.8,1.2
13495,ford, Focus,2018,Manual,23047,Petrol,145,56.5,1.0
8990,toyota, Aygo,2017,Semi-Auto,15772,Petrol,0,67.3,1.0
9995,ford, Grand C-MAX,2017,Manual,46391,Petrol,30,54.3,1.0
14599,ford, Fiesta,2018,Manual,18528,Petrol,145,62.8,1.0
8817,vauxhall, Corsa,2018,Manual,1712,Petrol,145,43.5,1.4
9997,ford, Fiesta,2018,Manual,18220,Petrol,145,64.2,1.1
9495,vauxhall, Mokka,2014,Automatic,30889,Petrol,205,41.5,1.4
12995,hyundi, Tucson,2016,Manual,37688,Diesel,30,61.7,1.7
21795,hyundi, Tucson,2019,Semi-Auto,4500,Petrol,145,36.2,1.6
13750,hyundi, Tucson,2017,Manual,21000,Diesel,30,61.7,1.7
29498,vw, Tiguan,2020,Semi-Auto,15,Diesel,150,45.6,2.0
9450,vw, Polo,2017,Manual,60000,Diesel,0,60.1,1.4
24498,vw, Passat,2019,Semi-Auto,10,Diesel,145,53.3,2.0
7995,hyundi, I20,2016,Manual,17124,Petrol,30,58.9,1.2
7995,ford, Ka+,2017,Manual,9000,Petrol,30,57.7,1.2
