Date,Revenue,Southwest,Central,Northeast,Northwest,South,Southeast,Energy,Industrials,Consumer,Agricultural,Durable,Lagged
7/21/10,2839.56,1689.83,4289.31,3607.1,5762.52,700.87,7306.17,6493.23,8030.16,3324.78,4053.9,3401.61,70.86
7/22/10,2500.29,2339.75,5113.25,2344.59,4156.17,839.17,6381.41,5552.44,6557.29,2235.17,3793.75,4187.37,67.69
7/23/10,3235.596,2225.38,4065.51,2948.45,4824.58,714.49,8884.86,6167.22,6187.93,1950.88,3417.82,3425.47,69.87
7/24/10,2567.964,1819.57,4792.05,2052.31,6125.76,771.97,7329.23,5409.42,7269.15,2574.98,2481.56,4504.44,73.09
7/25/10,3121.782,2304.2,4300.4,2799.9,5302.15,791.05,6966.14,5062.05,5641.04,2787.62,3484.76,2798.84,71.83
7/26/10,2908.404,1756.26,3460.79,3549.85,6003.45,792.22,7671.24,8113.91,7420.45,3193.96,3425.76,3402.25,74.39
7/27/10,2859.444,1850.29,4091.59,2738.91,6207.01,1124.43,6177.77,5248.79,6683.69,2453.6,3711.68,3450.07,76.43
7/28/10,3150.312,2358.01,3128.42,3181.97,6396.99,774.83,9506.04,7517.77,8860.73,2832.21,3763.41,2737.59,73.94
7/29/10,2669.01,1356.75,4414.55,3096.52,5845.68,881.96,6989.27,6387.17,8566.34,2613.79,3842.11,4361.27,70.41
7/30/10,3070.224,2305.45,4643.92,2402.81,6832.87,657.95,7771.72,6592.91,4932,2396.81,3648.64,2718.59,70.43
7/31/10,2217.612,1662.69,2982.22,2812.03,6069.11,813.77,9478.8,6931.96,9510.34,3859.6,3377.5,3397.67,64.56
8/1/10,2649.588,2047.87,4024.25,2732.72,6587.83,915.3,6530.88,4909.61,8084.63,2043.44,3591.64,3867.34,73.32
8/2/10,2738.346,1632.96,4950.69,3592.58,5864.83,851.05,9505.62,4843.03,7370.65,2550.24,4059.76,2268.49,75.39
8/3/10,2711.196,1850.84,4613.19,2393.21,6414.36,961.43,8126.36,6869.63,7882.05,2413.01,3427.5,4749.1,72.85
8/4/10,3360.36,1934.73,3957.45,3280.87,5994.49,748.4,8455.54,5306.51,4932.73,2039.76,2849.21,3418.67,75.77
8/5/10,2923.536,1880.44,3808.16,3131.11,5505.59,719.73,9039.62,6529.61,7275.28,3620.73,2849.88,3814.31,70.94
8/6/10,2861.082,1911.48,4743.88,2696.12,6566.36,906.4,8472.16,6225.54,7748.44,2455.6,3057.99,2949.15,70.81
8/7/10,2541.954,1680.92,3533.52,3587.97,6200.35,838.82,8207.21,6254.24,5358.95,2933.59,3479.26,3148.12,74.45
8/8/10,2284.524,2048.15,3183.98,2758.08,6790.09,1151.61,8568.36,5685.71,8715.75,2888.34,3314.59,4419.85,65.29
8/9/10,3578.358,2537.4,4015.96,3019.2,7100.62,846.4,7558.82,5070,6318.88,2212.16,3569.97,3367.06,73.86
8/10/10,3223.854,1585.15,4268.74,3020.29,5121.38,549.18,8823.69,7025.21,7395.13,2803.83,3977.47,3525.73,69.5
8/11/10,2911.956,2075.37,4949.11,2315.04,6723.48,1011.05,7300.59,4103.32,6385.62,2223.26,3410.16,3614.05,76.87
8/12/10,2931.87,2443.38,4527.86,3412.33,5527.74,753.95,8498.82,6298.44,6209.1,2845.51,3715.24,3527.74,76.07
8/13/10,3028.176,1657.36,4221.81,2814.75,6954.58,1008.53,8640.09,7472.91,8939.49,2399,4031.06,4286.9,69.11
8/14/10,3041.472,2351.44,5134.64,3389.32,6261.6,870.98,6183.67,4776.63,5584.66,2552.1,3606.46,4039.81,68.74
8/15/10,2336.232,1590.74,3580.28,3893.5,5043.83,829.02,7846,6721.34,6882.52,2702.89,3298.77,2928.81,70.6
8/16/10,3322.17,2052.06,4030.58,3422.42,6343.01,1164.33,6194.3,5153.44,7714.54,2442.38,3834.72,3423.42,72.9
8/17/10,3018.678,2215.21,4162.14,3838.48,6060.5,751.65,9783.03,4962.81,6023.2,2944.25,4356.42,3147.46,74.74
8/18/10,2505.6,1861.24,3850.46,3224.95,6280.84,843.99,6622.68,6432.88,9241.09,2545.51,3028.21,3107.59,71.39
8/19/10,2823.318,2494.79,4571.2,3264.6,5678.37,709.63,7303.79,6817.75,5576.66,2050.83,2981.93,3304.2,71.38
8/20/10,2903.586,1769.69,3879.94,3611.4,6212.99,914.11,6729.54,6577.34,7291.51,3289.44,3603.47,2778.67,69.03
8/21/10,3039.222,2269.68,5152.42,2955.44,6740.56,1033.28,6929.54,3944.26,8010.27,2885,3394.67,3764.2,69.57
8/22/10,2951.268,2170.64,3401.68,3099.27,6130.21,784.36,8025.28,4650.66,5822.71,2515.56,3989.73,2775.98,69.7
8/23/10,2400.222,1940.67,4310.89,2291.72,6086.55,909.75,7452.82,6451.22,10662.04,2912.22,3079.75,4198.22,68.43
8/24/10,3440.226,1801.92,4030.53,2874.85,5632.42,1015.66,7159.58,5584.57,8170.05,2200.9,3351.54,3712.02,77.45
8/25/10,2430.924,2136.8,3791.78,2954.96,6040.77,694.89,8898.2,6571.63,6377.71,2686.46,3010.27,4998.85,64.85
8/26/10,2620.92,2027.85,4251.12,2764.13,5685.95,879.17,6801.35,6603.46,6155.7,2366.44,3147.15,3878.48,69.16
8/27/10,2491.032,2313.22,3761.58,3040.75,6399.52,703.24,10358.64,6106.38,6886.87,3274.53,3285.74,3652.59,68.05
8/28/10,2831.682,2137.89,4128.03,2318.56,5539.71,979.75,8741.4,7626.03,7064.15,2374.56,2603.76,3828.02,66.57
8/29/10,2643.474,2031.13,3950.08,3170.09,6509.89,985.63,8790.72,6055.14,5386.34,2368.81,3776.32,4199.82,75.08
8/30/10,2122.14,1116.58,4794.52,3519.95,4934.96,815.93,6695.24,8021.37,6251.49,2883.06,3138.42,3459.23,65.13
8/31/10,2631.912,2235.21,4051.04,2970.29,6284.22,781.87,5914.21,6053.47,6689.97,3214.23,2626.52,2884.42,68.82
9/1/10,3812.568,2190.95,4203.4,3144.95,6299.05,625,8327.65,6007.96,6360.59,2771.8,3957.1,2799.11,76.57
9/2/10,3432.216,1343.13,3887.17,3118.1,6494.73,780.99,6431.11,6201.61,9028.33,2565.31,3177.43,3833.27,70.09
9/3/10,4270.026,1892.65,4483.39,3572.83,6051.87,913.02,6546.1,6059.64,8242.97,2167.41,3936.19,3351.43,81.12
9/4/10,2668.968,1886.52,3910.81,3399.46,5963.6,745.22,8011.91,6307.88,6471.42,2887.43,3966.23,2592.67,74.75
9/5/10,4448.058,2255.67,4226.37,2235.31,8085.88,945.5,5938.4,6204.36,6708.15,2265.8,3087.41,4064.63,78.6
9/6/10,5295.12,1970.47,4898.17,3331.73,5262.34,906.3,8214.25,5972.64,5678.9,2079.44,4496.72,3317.44,77.51
9/7/10,3908.514,1992.85,4042.55,2971.47,5934.38,766.73,7958.22,6266.44,7718.08,2624.21,3383.32,3611.75,82.29
9/8/10,3910.764,1919.59,4622.63,2744.59,4817.77,1186.59,7242.27,5278.33,7693.11,2140.49,4437.63,2704.44,73.96
9/9/10,3261.462,2236.31,2417.64,3448.61,6765.23,751.62,9043.76,6787.45,8509.79,2827.99,3729.11,4150.3,73.61
9/10/10,3058.452,2340.84,3467.15,2750.6,5971.58,1072.86,6511.71,6279.89,9054.61,3136.01,2898.88,3952.33,69.11
9/11/10,2934.732,2373.69,4479.67,3797.11,6497.35,693.93,7389.88,5282.17,8034.09,2458.82,4034.77,3398.65,70.67
9/12/10,2934.81,1596.19,4026.67,2676.19,5573.66,526.06,9069.11,5523.38,9245.74,2980.67,2922.7,3922.67,68.5
9/13/10,2565.078,1729.14,5107.81,3522.79,5747.4,1103.12,9011.78,4422.63,7671.92,1908.78,3658.12,3056.55,65.07
9/14/10,2783.502,2004.85,4838.02,3145.4,6092.62,867.97,7789.75,6148.9,7891.84,2931.9,4021.34,3591,70.17
9/15/10,2990.664,2012.96,4771.14,2995.55,6190.71,942.64,6656.55,4113.64,8674.63,2622.14,3105.65,3875.77,75.19
9/16/10,2725.818,2266.56,3595.9,3089.49,3476.05,949.05,7360.48,6908.67,5357.8,2683.77,3963.88,3559.96,67.22
9/17/10,2162.724,1724.05,4274.42,2594.63,6987.56,1129.24,7629.83,5868.75,5647.22,2476.54,2701.52,3733.58,63.83
9/18/10,3761.118,1885.29,5053.62,2770.02,4769.44,867.33,5280.68,5400.49,6473.23,2375.75,4256.36,3690.03,80.1
9/19/10,2544.972,1855.18,3220.02,3477.27,7364.95,826.64,8785.09,6104.14,7232.77,2564.24,3627.65,2911.95,66.08
9/20/10,1774.434,2087.3,4739.52,1945.29,6982.93,931.69,6726.85,5739.66,8600.45,2477.32,3524.85,3940.72,63.9
9/21/10,2979.33,2687.63,4302.32,3746.89,4902.78,901.11,9191.52,5879.74,6520.49,2413.11,4929.26,3146.73,74.38
9/22/10,2647.314,1713.7,3946.12,3164.28,7149.34,1132.64,7943.22,4823.87,8748.71,2750.28,2828.01,3719.53,74.26
9/23/10,3266.124,2200,4889.11,2675.09,5846.62,947.82,7933.37,5953.4,8260.77,2388.12,4122.09,2735.28,76.74
9/24/10,2542.338,2309.91,3514.08,3794.74,6609.63,844.72,6252.72,6561.06,7180.91,3275.18,3831.17,3933.77,64.88
9/25/10,3543.426,1849.17,4060.5,3016.11,6676.23,1134.49,8515.59,5350.33,6982.74,2419.03,3324.84,3688.77,76.34
9/26/10,2696.94,2244.43,4025.11,3449.33,5910.43,796.54,9247.73,6020.91,7343.7,2748.08,3126.51,3626.54,68.1
9/27/10,2077.902,1861.18,3998.48,2869.54,7533.66,948.33,7726.79,6447.68,9608.54,2944.57,3712.07,4159.92,65.15
9/28/10,2813.37,1957.83,4487.43,3032.24,5855.32,780.39,7001.11,5285.32,7011.87,2580.62,4268.49,3222.46,69.91
9/29/10,2779.554,2135.17,4295.28,3675.16,6607.22,731.65,7562.22,5804.82,7245.46,2611.9,2997.8,4657.63,69.77
9/30/10,2961.96,1885.77,4460.09,2966.55,6621.69,965.94,6342.7,7326.38,7263.81,2025.39,3292.82,4115.24,76.01
10/1/10,3210.372,2541.17,3856.44,3472.36,6380.29,652.77,5871.4,6921.72,7755.62,2465.41,4056.14,3503.95,69.42
10/2/10,2599.566,1850.94,4302.2,3406.58,6140.83,802.42,9406.15,4997.04,9083.19,2777.72,3480.79,3574.55,67.56
10/3/10,2868.108,2786.46,4730.94,3111.84,7530.61,1010.13,6238.33,5439.6,5913.71,2319.05,3039.7,3107.71,67.97
10/4/10,2337.216,2304.44,4236.45,3443.3,5499.83,739.85,7690.16,5715.5,8493.01,2884.42,3424.54,3660.98,72.37
10/5/10,2464.998,1705.68,4784.92,2717.7,6950.8,883.47,7274.63,5902.91,7756.84,2813.1,2686.23,4155.23,66.86
10/6/10,2777.916,1684.04,4592.41,2826.27,5790.68,585.96,6603.13,5655.36,7412.28,2647.3,3766.04,3551.68,69.64
10/7/10,2338.77,1934.51,2811.85,2966.37,5357.73,1002.55,8010.66,5792.23,6956.21,3047.8,3113.15,3399.53,72.55
10/8/10,3179.304,2340.51,5096.59,3682.29,4773.01,895.85,6734.05,5796.09,6176.29,2626.06,3172.22,3148,74.24
10/9/10,2379.804,1707.81,3500.12,2463.62,5856.25,870.44,6536.6,6671.16,7361.28,2532.15,3845.15,3185.1,71.69
10/10/10,1728.018,1869,4095.26,2741.22,7068.96,806.2,6917.96,5609.03,8268.1,2210.17,3079.47,3800.67,59.98
10/11/10,2915.886,2631.12,4432.29,3479.37,3260.38,859.96,8321.95,6028.96,6226.59,2981.94,3357.9,3136.11,69.78
10/12/10,2236.716,1521.46,3762.54,2625.32,5527.46,812.3,7895.03,6563.25,8126.49,1857.61,3508.34,4262.05,63.72
10/13/10,3183.522,1854.63,5152.24,3042.77,6868.93,1070.81,6639.16,4566.48,6997.09,2272.65,3526.82,3605.94,72.41
10/14/10,2581.17,2191.33,3221.81,3176.45,5747.44,721.31,7282.44,6508.06,7807.38,3183.59,3419.81,4580.65,71.87
10/15/10,3013.986,2343.81,3515.37,3259.01,6776.36,958.75,8071.41,7371.5,7778.68,2411.33,4125.33,4498.11,69.8
10/16/10,3238.122,2087.15,4176.06,3666.18,4603.14,722.69,6914.67,6457.82,8101.37,2805.79,3644.69,3107.36,73.99
10/17/10,2415.15,2118.13,3909.26,3093.08,4791.43,969.77,6793.19,6353.23,7696.07,2436.79,3269.01,3949.62,67.49
10/18/10,2745.186,1724.03,5390.36,3271.51,5370.6,1150.93,7164.06,6321.7,5432.75,2605.99,3657.19,3283.11,67.9
10/19/10,3214.92,2229.45,3759.23,3458,5534.18,686.03,8662.64,6190.78,7351.37,2909.04,3461.5,3810.13,77.88
10/20/10,3128.562,1344.58,5050.3,2076.77,6497.96,1031.1,6512.94,5821.62,7276.35,2059.54,3292.47,3333.91,70.84
10/21/10,3055.386,2071.93,4609.93,3637.65,5142.76,786.23,6784.18,5501.11,6140.66,3006.32,4034.81,3002.85,76.3
10/22/10,2783.4,2052.87,3310.73,2687.82,6585.21,1042,5384.69,6599.34,9787.22,2672.08,3443.07,2893.43,69.83
10/23/10,3335.424,2121.75,4474.53,3503.01,6105.27,832.09,8406.84,4186.83,4040.04,2919.37,4238.85,3555.86,78.54
10/24/10,2848.884,2299.92,3703.38,1968.77,4441.15,841.74,7101.15,5625.92,6507.35,3288.1,3701.91,3738.76,72.25
10/25/10,2877.576,2274.73,3968.81,2820.49,6817.37,1190.61,5468.68,5938.29,6732.57,2778.57,3950,4448.22,71.08
10/26/10,2551.41,1827.56,4590.44,3030.02,5075.76,755.41,7243.75,4591.13,7256.73,3373.81,4547.89,3038.02,74.15
10/27/10,2603.082,1324.22,4312.08,2746.84,5723.74,761.53,8070.66,6186.31,9295.19,2576.91,4369.63,4570.35,66.84
10/28/10,3313.014,1879.98,4974.32,3050.84,6199.11,877.47,6308.52,5033.76,4942.95,2735.27,3730.98,4238,78.22
10/29/10,2967.51,2368.02,3720.7,2722.34,6988.85,514.86,7353.21,6180.75,8352.3,2665.62,4158.92,2961.58,69.33
10/30/10,2694.966,2445.88,4418.55,3226.08,5859.5,1067.06,7317.32,6346.42,7404.46,2489.61,3408.88,4150.63,69.6
10/31/10,2643.528,1975.97,3907.52,3195.23,6241.11,1016.63,6936.43,6276.76,6030.28,3326.87,4141.09,2885.27,75.16
11/1/10,2126.562,2299.91,4314.08,2985.44,5435.1,710.34,7163.74,6127.32,9092.47,2478.7,3322.98,3678.19,68.05
11/2/10,2919.948,2127.66,5197.06,2290.32,6621.23,857.98,7876.47,6600.75,6423.6,1525.7,4081.73,4216.59,75.47
11/3/10,3241.752,1984.07,3015.42,3600.37,5498.8,860.3,8377.17,7068.25,7801.04,2646.48,3081.38,2865.88,78.74
11/4/10,2843.058,2240.76,3655.19,2595.55,6450.38,1042.96,6221.48,6382.08,8987.15,2321.32,3024.66,3207.78,72.71
11/5/10,3071.55,2112.96,4601.51,2740.33,6515.76,668.48,8170.32,5860.05,7682.44,2375.23,3472.59,4451.88,69.33
11/6/10,3357.798,2082.71,4989,3120.53,6346.04,668.01,8219.66,5765.99,9921.01,2834.69,2668.73,3757.01,77.95
11/7/10,3636.33,2064.44,4360.11,2991.64,5552.87,911.14,7853.75,6803.75,6772.16,2364.61,4114.38,3896.03,79.09
11/8/10,3700.566,2308.36,3696.6,2885.03,6191.53,699.42,9374.16,6109.42,8738.43,2877.04,3943.99,3370.79,73.59
11/9/10,4010.91,1353.14,3490.59,3382.35,6863.1,785.14,6937.35,5224.3,7710.15,1923.18,3818.73,3944.18,75.09
11/10/10,4221.42,2174.43,4735.44,3658.74,5261.43,872.24,6416.19,5756.8,5814.71,2872.98,4111.19,3240.77,78.98
11/11/10,4638.414,1625.09,4387.56,2665.29,5845.94,644.92,6703.07,6948.64,8376.9,2801.55,3483.44,3934.69,84.6
11/12/10,4420.332,2096.6,3998.81,3125.05,5690.41,878.43,8340.76,4565.47,5699.61,2076.32,3644.29,3739.25,82.75
11/13/10,4249.686,2233.89,3875.27,2771.81,4897.34,640.18,7841.31,7325.23,8979.22,2751.36,4302.35,3539.36,74.77
11/14/10,3384.42,2187.18,3329.19,2687.11,6713.95,934.01,6624.7,6376.82,7858.01,2253.34,3613.26,2829.63,77.62
11/15/10,3011.022,1918.4,3705.6,2659.83,6607.18,776.72,8604.32,3915.6,6360.54,2840.55,4429.63,2682.22,76.87
11/16/10,3382.326,1458.1,4755.34,3493.96,8210.05,852.96,6628.63,6690.73,9106.43,2729.79,2918.18,3412.29,74.3
11/17/10,3548.712,1933.32,4682.3,3183.32,5599.02,894.01,8046.78,4661.94,6046.18,2194.49,3195.22,4429.34,75.45
11/18/10,2309.232,1994.93,4744.42,3790.11,5849.76,765.69,6894.93,5539.13,7503.1,3066.04,3717.58,3060.93,65.21
11/19/10,3062.274,2007.24,4554.65,2462.93,6375.05,1066.12,6532.61,6552.12,8346.1,2731.37,3124.8,3921.71,75.08
11/20/10,3323.244,2326.57,4451.94,3089.1,5971.58,948.13,7346.26,6173.86,6101.83,3236.16,4136.65,2804.31,75.37
11/21/10,2965.62,1802.83,4058.93,3748.96,5972.2,1073.48,7506.79,6818.62,5493.01,2985.28,3429.1,2923.59,75.63
11/22/10,3256.434,1712.84,4954.14,2782.96,6216.83,930.12,7199.01,7321.88,6929.52,2129.98,2824.96,2837.62,74.19
11/23/10,2864.988,2103.7,3871.77,3504.05,6278.48,851.46,8869.88,7043.92,7985.68,2747.66,4144.86,2723.54,71.22
11/24/10,3319.542,1978.48,4472.53,2902.1,7025.66,925.15,6879.79,6334.07,7755.37,2743.87,2697.2,3263.96,79.18
11/25/10,2471.166,2197.87,4657.46,3383.92,5100.55,551.55,7277.89,4962.05,7697.97,2145.72,3094.67,3394.95,71.16
11/26/10,6400.032,1582.59,4347.33,2796.38,6376.8,809.09,8455.23,6312.05,9464.35,2335.64,3494.22,3972.43,86.56
11/27/10,5612.766,2302.74,3933.52,2282.88,6501.89,799.87,5349.45,6158.8,7591.28,1475.62,3491.17,2838.17,79.72
11/28/10,4881.936,1912.58,4116.25,3246.53,6032.01,765.15,8489.77,5520.93,7295.61,3223.34,3937,4088.88,79.81
11/29/10,5443.008,2015.16,3433.28,2015.56,5543.3,804.8,6776.39,5458.96,8110.25,2520.39,2730.2,3196.97,88.76
11/30/10,6317.19,2357.28,4098.95,3721.21,5636.92,869.69,7137.19,5240.15,6445.21,2587.07,3523.97,3412.9,80.8
12/1/10,5301.876,1765.82,4057.13,3254.11,6042.11,885.31,6001.59,5856.81,7946.48,2583.94,3318.5,3615.03,87.22
12/2/10,4792.332,2409.4,5805.07,2975.01,5625.54,1012.54,7551.57,5418.31,5784.45,3002.66,2389.02,2677.07,79.14
12/3/10,4819.644,2162.66,3517.92,3561,5641.8,818.6,8917.97,6368.65,7522.86,2917.52,2783.44,4018.3,75.91
12/4/10,3558.45,1922.58,3825.54,2433.76,6332.14,854.06,7257.57,6203.48,6987.92,3403.86,3430.72,2924.73,71.4
12/5/10,3247.416,2054.83,3800.13,3260.1,8144.12,821.78,6940.57,6120.22,6108.71,3205.43,3987.3,4069.99,70.57
12/6/10,2298.06,2153.08,3851.85,2700.9,5086,931.44,9585.32,6542.78,6311.92,3033.93,3721.64,2850.24,69.41
12/7/10,3036.348,1890.7,4451.85,3042.23,5262.92,1001.78,8773.67,5381.08,7712.38,2403.81,3355.06,3897.95,70.84
12/8/10,2589.612,2197.1,3544.83,3656.74,6274.78,683.02,8145.95,5518.37,4726.98,2497.8,4114.59,4161.44,74.86
12/9/10,2867.256,1686.46,4073.8,3039.17,5232.89,955.43,6301.48,6711.29,5770.53,2851.73,3865.94,3638.67,67.49
12/10/10,3507.15,2542.37,3717.19,3568.16,5313.03,880.1,6674.24,5418.42,6978.5,3590.61,4416.45,3063.73,72.16
12/11/10,2556.612,2021.52,2901.25,3165.56,7709.59,888.78,8229.16,6681.36,7248.6,3143.46,3178.68,3880.66,67.46
12/12/10,3399.798,1702.48,4094.75,3315.57,7156.03,956.27,5350.45,5753.68,7920.42,2723.57,3793.13,3376.5,78.05
12/13/10,2382.468,1945.99,3681.29,3205.4,6402.32,925.94,7713.67,6811.68,7251.7,2651.28,3586.5,2938.36,70.2
12/14/10,2863.056,1916.81,3816.92,2855.49,5648.81,884.55,7548.03,4287.59,7149.69,2913.96,3164.73,3265.18,72.21
12/15/10,2841.6,2097.73,4969.87,3481.34,5401.73,727.77,6292.83,5425.39,7865.59,2750.68,3983.53,3734.53,68.19
12/16/10,2376.036,1902.71,4234,3435.61,8750.62,904.78,9122.41,5671.11,8551.7,2541.16,3522,3367.18,73.19
12/17/10,2817.84,1935.21,4661.27,2542.16,7261.35,941.47,5973.07,5444.91,5848.21,2181.94,3810.03,3074.49,67.57
12/18/10,3194.712,2020.32,3032.26,3479.7,5463.86,989.35,8391.2,5207.07,7008.06,2214.23,3727.01,3425.06,78.75
12/19/10,3936.594,1775.1,5211.07,2683.71,6318.29,1090.19,6595.43,6077.43,6484.89,3196.82,2566.85,4266.02,79.98
12/20/10,3087.924,1900.79,4973.7,2895.24,7438.34,777.56,7069.17,6425.96,5248.45,2682.03,4107.74,2870.12,71.89
12/21/10,2643.918,1769.26,2886.46,3576.68,5220.18,823.52,8634.25,6034.76,6787.24,3418.55,3792.97,3302.41,73.78
12/22/10,3642.702,1875.2,5885.23,2436.86,6971.87,816.22,5676.15,5915.22,6395.25,1947.98,3046.12,3681.58,76.42
12/23/10,4452.882,1873.99,2543.76,3363.04,5755.2,791.14,7491.64,5776.84,6705.14,2655.1,4211.13,4233.56,77.66
12/24/10,2940.414,1945.65,3200.92,3038.74,6585.77,880.94,5776.86,5899.12,6499.99,3062.78,2960.34,3947.1,76.83
12/25/10,2955.594,1911.2,4579.58,3274.53,6179.58,939.55,6151.16,5394.51,6052.21,2634.36,3645.34,3504.06,67.83
12/26/10,2779.14,1431.23,3251.86,3121.74,6635.81,1029.76,8747.01,5830.13,6157.18,3032.28,3391.83,4638.67,69.18
12/27/10,2820.984,1850.25,4650.69,2535.1,7080.3,836.61,7670.19,5443.21,8482.62,2251.73,2731.96,4092.62,71.69
12/28/10,2134.038,2096.03,3870.84,3853.58,5191.37,996,7173.43,6265.97,6373.68,2636.97,4443.8,3372.57,70.94
12/29/10,2613.822,1575.49,3882.54,2998.83,6183.44,1099.02,7925.57,7133.73,7363.49,3027.35,3156.18,4093.07,73.95
12/30/10,2956.326,2410.54,5363.96,2841.1,6626.21,1117.23,7806.34,5004.76,7563.05,2848.22,3117.95,2623.24,69.43
12/31/10,2171.76,2213.62,3913.46,3463.71,5973.45,1091.61,8123.65,5446.81,7329.19,2647.51,3691.57,2916.42,64.18
1/1/11,2966.502,1868.36,4824.41,4176.38,8251.32,952,6639.26,4338.84,6953.07,2679.9,3889.75,2392.44,72.49
1/2/11,2539.77,2274.93,3789.42,3169.68,5592.14,916.07,8388.93,6814.81,7493.15,2748.54,3527.08,3751.57,74.5
1/3/11,2744.484,1910.48,3852.22,2593.62,6359.32,755.25,8101.94,5686.71,5290.96,2667.34,3050.9,3856.47,70.54
1/4/11,2398.02,2069.71,4299.18,2766.5,6135.38,918.88,9477.81,5203.63,8663.85,2452.5,4075.41,3279.78,69.79
1/5/11,2424.642,1615.59,3712.87,3513.27,6880.54,800.2,7343.44,6736.76,7982.7,2684.17,3442.69,3938.8,70.06
1/6/11,2791.938,1910.76,4213.18,2752.13,7359.58,904.65,7454.89,4946.17,7186.48,2233.34,4120.13,3873.65,74.26
1/7/11,3360.336,2352.61,3297.06,2255.34,6240.23,738.03,7939.64,6228.01,7200.38,2805.76,3345.43,3701.38,76.23
1/8/11,2645.436,1701.29,4545.93,3545.78,6361.08,945.87,8295.89,3981.36,8388.24,2076.51,3601.86,3835.07,73.76
1/9/11,1972.398,2153.84,4679.73,2813.56,7656.7,925.36,6962.68,5561.21,7605.68,2679.84,3712.96,3707.17,68.52
1/10/11,2419.158,2493.25,2628.12,3402.45,7424.2,1066.88,8212.01,6070.24,7384.78,2498.18,4388.38,3805.98,65.57
1/11/11,2850.186,2132.53,4672.03,3082.07,7134,1024.46,7238.3,5395.05,7972.54,2130.81,3361.49,3784.47,68.55
1/12/11,2940.054,2509.58,3119.1,3076.61,5458.86,866.8,8739.94,7342.54,7812.3,2587.09,3657.25,3225.02,70.84
1/13/11,2201.136,1730.24,4093.25,2235.55,5874.59,850.34,7126.37,5758.37,8149.46,2578.39,3637,3929.7,68.5
1/14/11,2449.458,2270.97,3761.53,2890.84,5830.67,856.54,7518.97,5904.73,8158.4,3429.88,3872.82,3234.77,71.76
1/15/11,2873.598,1540.2,3738.32,3517.16,6274.51,953.03,9364.64,5864.76,7040.33,2786.25,4318.28,3872.19,67.9
1/16/11,3013.116,1802.96,3531.37,3022.22,6167.76,987.27,6348.34,5286.48,6494.73,2192.31,3127.43,3702.84,69.15
1/17/11,2115.162,2173.93,3320.28,3220.56,4798.59,724.32,7800.26,5950.57,8476.78,2397.21,4217.9,2820.82,63.88
1/18/11,2699.256,1536.67,3413.12,3398.89,5479.6,1026.81,6427.84,5918.36,6576.83,2904.62,3854.46,3704.15,73.93
1/19/11,3025.308,2384.7,3585.27,4133.2,7205.29,1006.72,9003.51,5617.56,7049.15,2866.08,2403.54,3329.66,73.24
1/20/11,2757.276,1830.12,3728.24,3360.98,4705.39,831,7896.3,6164.56,7244.69,2870.49,3858.46,4325.15,67.32
1/21/11,2916.09,1939.3,4330.19,3092.05,6248.88,910.71,5969.72,6297.43,9155.28,2190.5,3624.54,4283.63,72.47
1/22/11,3432.888,2208.67,4432.94,2128.91,5582.75,842.7,5451.85,5575.3,8351.28,3165.76,3821.68,3407.36,74.69
1/23/11,3364.884,2048.36,3985.8,2401.44,5351.44,904.95,7992.37,6677.57,8750.05,2865.06,3568.28,3895.48,77.7
1/24/11,2737.914,1840.1,3717.19,2120.79,6401.47,1029.25,7614.53,4291.38,5044.66,2327.42,3217.37,3521.12,73.37
1/25/11,2328.45,2029.68,4805.32,3053.06,6742.89,761.51,8829.33,6719.96,7092.99,2047.92,3878.55,4219.69,69.04
1/26/11,2403.42,2564.16,4184.79,2483.54,6521.16,943.67,6953.08,3974.04,5849.43,2846.87,3054.52,3481.98,66.65
1/27/11,2761.476,2415.39,2385.73,3064.99,6787.94,871.82,7521.24,5843.29,6568.21,3232.51,3032.39,2645.61,66.89
1/28/11,2823.984,1879.98,4451.39,2445.63,5440.57,824.65,8829.33,7563,7172.15,2763.8,3622.43,3786.28,74.29
1/29/11,3092.514,1754.64,4004.98,2998.52,7164.58,993.76,6876.25,5059.92,6381.18,2305.42,2893.82,2644.56,75.82
1/30/11,2776.032,1775.88,4751.72,2566.57,4654.47,771.85,7077.3,6651.36,8549.68,2823.96,3346.82,3679.97,70.94
1/31/11,2768.772,2280.5,4282.07,2981.41,4995.97,1023.37,6378.11,4719.81,8560.03,2633.94,3734.9,3562.12,70.4
2/1/11,2760.408,1998.91,5330.47,3688.2,4659.97,826.02,7723.67,6147.87,6390.67,2712.06,2823.31,3495.5,72.71
2/2/11,3575.85,1694.35,5320.76,2859.49,6079.58,1054.38,6462.68,5576.17,7264.58,2424.35,3291.17,4505.74,74.64
2/3/11,2514.312,2310.84,3835.53,3060.67,6146.31,806.86,5594.56,6900.39,6833.23,3024.49,3407.54,3173.32,64.94
2/4/11,2429.868,2069.59,3320.62,3191.67,5889.2,823.04,6550.59,7280.6,8035.79,2611.33,3265.13,2954.1,69.29
2/5/11,2995.788,2173.47,4580.86,2309.77,4710.4,880.74,8022.66,5513.4,6858.68,2797.33,3728.5,4571.96,72.31
2/6/11,2488.41,2433.36,4444.18,3096.43,5255.19,855.53,8168.48,6554.89,7806.8,3070.25,3667.93,3624.76,70.41
2/7/11,2772.72,1844.46,4754.43,2658.04,5865.99,732.9,7820.15,6106.31,7623.3,2937.5,3572.58,3751.64,66.56
